donation_id,donor_id,donation_date,amount,campaign_id,payment_method,gift_type,gift_aid_claimed
82050,14243,2023-10-26,19.37,,Kreditkarte,One-off,Yes
82051,14243,2024-11-26,48.93,124.0,Überweisung,One-off,No
82052,14243,2026-10-20,23.89,141.0,SEPA-Lastschrift,One-off,No
82053,14243,2024-12-30,30.52,124.0,Überweisung,One-off,No
82054,14243,2025-07-31,34.73,138.0,SEPA-Lastschrift,One-off,No
82055,14243,2024-05-08,43.94,131.0,Überweisung,One-off,No
82056,14243,2026-09-23,38.69,141.0,Überweisung,One-off,Yes
82057,14243,2025-02-05,43.83,,SEPA-Lastschrift,One-off,No
82058,14243,2026-05-03,39.47,142.0,SEPA-Lastschrift,One-off,Yes
82059,14245,2022-10-10,55.72,,SEPA-Lastschrift,One-off,No
82060,14246,2024-10-10,25.36,,PayPal,One-off,No
82061,14246,2026-05-12,40.14,147.0,Kreditkarte,One-off,No
82062,14246,2026-03-16,32.82,145.0,SEPA-Lastschrift,One-off,No
82063,14246,2026-12-01,46.16,140.0,Überweisung,One-off,Yes
82064,14247,2021-10-01,28.23,,PayPal,One-off,Yes
82065,14247,2024-08-09,27.46,130.0,SEPA-Lastschrift,One-off,No
82066,14247,2025-12-11,31.03,132.0,SEPA-Lastschrift,One-off,Yes
82067,14247,2022-12-24,31.74,108.0,SEPA-Lastschrift,One-off,No
82068,14247,2024-11-25,38.99,124.0,SEPA-Lastschrift,One-off,No
82069,14247,2024-05-03,50.97,125.0,PayPal,One-off,No
82070,14247,2025-03-26,57.75,133.0,Überweisung,One-off,Yes
82071,14247,2026-11-18,34.35,140.0,Überweisung,One-off,No
82072,14247,2026-10-22,36.08,141.0,SEPA-Lastschrift,One-off,Yes
82073,14247,2022-11-17,30.34,108.0,SEPA-Lastschrift,One-off,Yes
82074,14247,2022-05-30,62.51,110.0,SEPA-Lastschrift,One-off,Yes
82075,14247,2023-04-04,38.58,121.0,SEPA-Lastschrift,One-off,No
82076,14247,2024-03-27,42.2,129.0,Überweisung,One-off,No
82077,14247,2022-10-10,34.34,109.0,PayPal,One-off,Yes
82078,14247,2024-06-15,37.55,126.0,Überweisung,One-off,Yes
82079,14247,2024-06-20,39.82,126.0,Kreditkarte,One-off,Yes
82080,14247,2025-01-24,50.19,136.0,SEPA-Lastschrift,One-off,Yes
82081,14247,2024-05-15,59.32,126.0,SEPA-Lastschrift,One-off,No
82082,14247,2022-10-02,33.25,109.0,PayPal,One-off,Yes
82083,14247,2022-05-08,38.62,110.0,Überweisung,One-off,Yes
82084,14247,2025-10-10,53.37,135.0,Überweisung,One-off,No
82085,14247,2026-11-18,55.11,143.0,SEPA-Lastschrift,One-off,No
82086,14247,2022-08-04,11.24,115.0,SEPA-Lastschrift,One-off,No
82087,14247,2024-08-10,40.6,130.0,Überweisung,One-off,Yes
82088,14247,2023-10-21,47.02,119.0,Überweisung,One-off,Yes
82089,14247,2022-09-28,36.45,111.0,Kreditkarte,One-off,No
82090,14247,2022-11-08,41.63,108.0,Kreditkarte,One-off,Yes
82091,14247,2023-09-05,35.42,122.0,PayPal,One-off,Yes
82092,14247,2025-04-08,37.91,134.0,SEPA-Lastschrift,One-off,No
82093,14247,2026-12-24,22.55,140.0,PayPal,One-off,No
82094,14247,2024-04-06,46.36,129.0,SEPA-Lastschrift,One-off,Yes
82095,14247,2025-04-03,62.93,137.0,SEPA-Lastschrift,One-off,No
82096,14247,2023-07-20,49.0,122.0,SEPA-Lastschrift,One-off,No
82097,14247,2022-09-22,29.6,109.0,SEPA-Lastschrift,One-off,Yes
82098,14247,2025-04-06,39.79,133.0,Kreditkarte,One-off,Yes
82099,14247,2025-11-27,34.76,132.0,Überweisung,One-off,No
82100,14247,2022-05-04,45.53,110.0,PayPal,One-off,Yes
82101,14247,2023-12-16,48.97,116.0,Überweisung,One-off,Yes
82102,14247,2026-12-10,37.86,140.0,SEPA-Lastschrift,One-off,No
82103,14247,2023-06-12,25.14,123.0,SEPA-Lastschrift,One-off,Yes
82104,14247,2024-05-14,27.77,125.0,SEPA-Lastschrift,One-off,Yes
82105,14247,2023-12-02,52.23,116.0,Überweisung,One-off,Yes
82106,14247,2024-05-09,63.36,131.0,Überweisung,One-off,No
82107,14247,2022-11-29,53.84,108.0,Kreditkarte,One-off,Yes
82108,14247,2026-02-22,39.59,144.0,SEPA-Lastschrift,One-off,No
82109,14247,2026-09-30,43.37,141.0,SEPA-Lastschrift,One-off,No
82110,14247,2023-04-12,30.98,121.0,Kreditkarte,One-off,Yes
82111,14247,2026-08-13,25.19,146.0,Überweisung,One-off,Yes
82112,14247,2025-12-23,23.72,132.0,PayPal,One-off,Yes
82113,14247,2022-08-05,43.81,115.0,PayPal,One-off,Yes
82114,14247,2026-10-12,65.16,141.0,SEPA-Lastschrift,One-off,No
82115,14247,2023-01-17,28.89,120.0,SEPA-Lastschrift,One-off,Yes
82116,14248,2026-09-29,105.2,,SEPA-Lastschrift,One-off,Yes
82117,14250,2025-02-24,30.6,,SEPA-Lastschrift,One-off,Yes
82118,14252,2026-12-26,141.77,,PayPal,One-off,Yes
82119,14254,2021-01-07,20.83,,PayPal,Regular,No
82120,14254,2025-07-08,14.13,138.0,SEPA-Lastschrift,Regular,Yes
82121,14254,2022-04-22,16.87,113.0,SEPA-Lastschrift,Regular,No
82122,14254,2022-05-11,15.12,110.0,SEPA-Lastschrift,One-off,No
82123,14254,2022-09-20,10.36,109.0,SEPA-Lastschrift,Regular,Yes
82124,14254,2025-03-21,17.99,136.0,SEPA-Lastschrift,Regular,No
82125,14254,2022-11-16,15.31,108.0,SEPA-Lastschrift,Regular,No
82126,14254,2025-03-18,33.69,,SEPA-Lastschrift,One-off,Yes
82127,14254,2022-04-15,12.27,113.0,Kreditkarte,Regular,Yes
82128,14254,2021-05-02,32.94,102.0,SEPA-Lastschrift,One-off,Yes
82129,14254,2023-09-04,27.63,117.0,SEPA-Lastschrift,Regular,No
82130,14254,2021-04-04,24.0,105.0,SEPA-Lastschrift,Regular,No
82131,14254,2026-03-12,23.83,144.0,SEPA-Lastschrift,Regular,Yes
82132,14254,2025-05-14,25.14,134.0,SEPA-Lastschrift,Regular,Yes
82133,14254,2024-09-05,10.33,127.0,SEPA-Lastschrift,Regular,Yes
82134,14254,2022-11-09,23.03,108.0,Kreditkarte,Regular,Yes
82135,14254,2021-08-12,21.65,107.0,SEPA-Lastschrift,Regular,Yes
82136,14254,2021-04-13,12.71,104.0,SEPA-Lastschrift,Regular,Yes
82137,14254,2021-08-12,27.79,107.0,SEPA-Lastschrift,Regular,Yes
82138,14254,2024-11-28,19.25,124.0,SEPA-Lastschrift,One-off,No
82139,14254,2023-04-11,42.24,121.0,SEPA-Lastschrift,Regular,No
82140,14254,2021-08-12,13.98,107.0,SEPA-Lastschrift,Regular,Yes
82141,14254,2023-03-04,19.41,120.0,SEPA-Lastschrift,Regular,No
82142,14254,2024-03-23,25.04,129.0,SEPA-Lastschrift,Regular,No
82143,14254,2024-06-22,21.18,130.0,SEPA-Lastschrift,Regular,No
82144,14254,2024-05-25,13.8,125.0,SEPA-Lastschrift,One-off,Yes
82145,14254,2024-05-25,20.16,125.0,SEPA-Lastschrift,Regular,No
82146,14254,2023-08-14,17.06,122.0,SEPA-Lastschrift,Regular,Yes
82147,14254,2024-07-13,22.43,126.0,SEPA-Lastschrift,Regular,Yes
82148,14254,2022-01-09,33.45,112.0,SEPA-Lastschrift,Regular,Yes
82149,14254,2025-03-20,16.31,133.0,SEPA-Lastschrift,Regular,No
82150,14254,2021-04-24,22.26,105.0,SEPA-Lastschrift,Regular,No
82151,14254,2025-04-03,19.65,133.0,SEPA-Lastschrift,Regular,No
82152,14254,2025-01-26,27.57,136.0,SEPA-Lastschrift,Regular,No
82153,14254,2021-08-13,31.8,107.0,SEPA-Lastschrift,Regular,No
82154,14255,2023-07-25,45.53,,PayPal,One-off,No
82155,14256,2022-11-25,28.99,,SEPA-Lastschrift,One-off,No
82156,14257,2025-01-03,58.09,,SEPA-Lastschrift,One-off,Yes
82157,14257,2025-04-03,63.82,137.0,SEPA-Lastschrift,One-off,Yes
82158,14257,2026-10-10,27.82,141.0,Überweisung,One-off,Yes
82159,14257,2025-05-17,16.69,139.0,PayPal,One-off,Yes
82160,14257,2026-10-01,26.61,141.0,Überweisung,One-off,No
82161,14259,2023-02-10,8.02,,SEPA-Lastschrift,One-off,No
82162,14259,2024-05-08,18.62,131.0,SEPA-Lastschrift,One-off,No
82163,14259,2026-09-26,20.74,143.0,Überweisung,One-off,Yes
82164,14259,2024-05-19,21.06,125.0,SEPA-Lastschrift,One-off,Yes
82165,14259,2025-10-02,23.59,135.0,Überweisung,One-off,Yes
82166,14259,2024-05-12,30.61,125.0,Überweisung,One-off,No
82167,14259,2024-04-04,16.19,129.0,Überweisung,One-off,Yes
82168,14260,2022-02-24,31.86,,SEPA-Lastschrift,One-off,No
82169,14260,2023-03-21,55.37,121.0,SEPA-Lastschrift,One-off,Yes
82170,14260,2025-04-05,51.11,137.0,SEPA-Lastschrift,One-off,Yes
82171,14260,2025-02-17,38.25,136.0,Überweisung,One-off,Yes
82172,14260,2023-06-29,10.93,118.0,Überweisung,One-off,No
82173,14260,2024-12-20,74.32,124.0,Überweisung,One-off,No
82174,14260,2023-06-30,42.56,122.0,Kreditkarte,One-off,Yes
82175,14260,2026-10-05,46.64,141.0,Kreditkarte,One-off,Yes
82176,14260,2025-04-18,32.61,134.0,Überweisung,One-off,Yes
82177,14261,2023-11-22,49.54,,SEPA-Lastschrift,One-off,Yes
82178,14262,2025-02-07,14.0,,SEPA-Lastschrift,One-off,Yes
82179,14262,2026-07-23,14.87,146.0,PayPal,One-off,Yes
82180,14262,2026-05-27,13.35,142.0,PayPal,One-off,Yes
82181,14262,2025-06-19,19.55,138.0,SEPA-Lastschrift,One-off,No
82182,14262,2026-12-23,22.59,140.0,SEPA-Lastschrift,One-off,Yes
82183,14263,2025-02-01,33.15,,Überweisung,One-off,No
82184,14263,2026-10-19,28.16,143.0,Überweisung,One-off,Yes
82185,14263,2025-04-01,28.41,133.0,SEPA-Lastschrift,One-off,No
82186,14264,2021-04-10,40.94,,Überweisung,One-off,Yes
82187,14265,2022-07-26,58.62,,Überweisung,One-off,No
82188,14265,2023-09-19,67.86,117.0,Überweisung,One-off,No
82189,14265,2026-09-29,14.52,143.0,PayPal,One-off,No
82190,14265,2022-08-04,59.29,115.0,Kreditkarte,One-off,No
82191,14265,2025-12-08,70.61,132.0,Überweisung,One-off,No
82192,14265,2025-04-12,49.91,134.0,Überweisung,One-off,No
82193,14265,2025-12-31,82.74,132.0,Überweisung,One-off,Yes
82194,14265,2024-05-14,60.78,125.0,Überweisung,One-off,Yes
82195,14265,2022-11-25,63.59,108.0,SEPA-Lastschrift,One-off,No
82196,14265,2025-05-18,53.43,139.0,Kreditkarte,One-off,Yes
82197,14265,2025-04-03,48.1,137.0,SEPA-Lastschrift,One-off,No
82198,14265,2023-09-22,57.47,119.0,PayPal,One-off,Yes
82199,14265,2024-01-23,54.59,128.0,Kreditkarte,One-off,Yes
82200,14266,2026-02-01,51.96,,SEPA-Lastschrift,One-off,No
82201,14266,2026-06-17,34.44,142.0,SEPA-Lastschrift,Regular,Yes
82202,14266,2026-11-18,57.67,140.0,Kreditkarte,One-off,No
82203,14266,2026-12-13,28.49,140.0,SEPA-Lastschrift,Regular,Yes
82204,14266,2026-09-29,16.55,143.0,SEPA-Lastschrift,Regular,Yes
82205,14267,2025-04-01,23.12,,SEPA-Lastschrift,One-off,No
82206,14268,2023-01-27,30.63,,SEPA-Lastschrift,One-off,Yes
82207,14268,2025-04-08,57.25,133.0,SEPA-Lastschrift,Regular,Yes
82208,14268,2025-12-03,61.65,132.0,SEPA-Lastschrift,Regular,No
82209,14268,2025-06-15,63.21,138.0,SEPA-Lastschrift,Regular,No
82210,14268,2025-07-29,81.79,138.0,SEPA-Lastschrift,Regular,Yes
82211,14268,2026-09-22,63.67,141.0,PayPal,Regular,No
82212,14268,2026-03-23,33.41,145.0,SEPA-Lastschrift,One-off,Yes
82213,14268,2025-06-29,61.39,138.0,SEPA-Lastschrift,One-off,Yes
82214,14268,2023-06-06,69.69,118.0,SEPA-Lastschrift,Regular,No
82215,14268,2024-11-14,57.62,124.0,SEPA-Lastschrift,Regular,Yes
82216,14268,2024-12-09,55.83,,SEPA-Lastschrift,Regular,Yes
82217,14269,2021-12-31,19.61,,PayPal,One-off,No
82218,14269,2024-12-03,10.36,124.0,SEPA-Lastschrift,One-off,No
82219,14269,2026-09-28,15.89,141.0,Überweisung,One-off,No
82220,14269,2022-07-10,16.46,110.0,SEPA-Lastschrift,One-off,No
82221,14269,2024-02-01,13.31,128.0,Kreditkarte,One-off,Yes
82222,14269,2026-08-13,11.88,146.0,SEPA-Lastschrift,One-off,No
82223,14269,2022-06-27,15.98,110.0,PayPal,One-off,No
82224,14269,2026-05-12,9.81,147.0,Kreditkarte,One-off,Yes
82225,14269,2022-10-16,5.0,109.0,Überweisung,One-off,No
82226,14269,2023-06-23,15.34,118.0,Überweisung,One-off,Yes
82227,14269,2024-06-16,14.89,126.0,SEPA-Lastschrift,One-off,Yes
82228,14269,2022-02-09,14.64,112.0,Kreditkarte,One-off,No
82229,14269,2025-03-20,17.69,133.0,PayPal,One-off,Yes
82230,14269,2022-03-14,12.88,112.0,SEPA-Lastschrift,One-off,Yes
82231,14270,2026-04-20,33.0,,SEPA-Lastschrift,Regular,No
82232,14270,2026-12-01,28.3,140.0,SEPA-Lastschrift,Regular,Yes
82233,14270,2026-07-25,30.93,146.0,SEPA-Lastschrift,One-off,Yes
82234,14271,2023-04-22,190.58,,PayPal,One-off,Yes
82235,14271,2024-01-25,192.1,128.0,Kreditkarte,One-off,No
82236,14271,2025-05-18,424.17,139.0,SEPA-Lastschrift,One-off,No
82237,14271,2023-12-15,295.21,116.0,SEPA-Lastschrift,One-off,No
82238,14271,2024-11-25,175.87,124.0,SEPA-Lastschrift,One-off,No
82239,14271,2023-05-22,123.72,118.0,PayPal,One-off,Yes
82240,14271,2026-08-17,255.02,146.0,SEPA-Lastschrift,One-off,No
82241,14271,2024-05-11,5.0,131.0,SEPA-Lastschrift,One-off,No
82242,14271,2025-04-10,217.23,133.0,Überweisung,One-off,No
82243,14271,2026-07-28,231.36,146.0,SEPA-Lastschrift,One-off,No
82244,14271,2024-04-09,307.78,129.0,Überweisung,One-off,Yes
82245,14272,2026-12-22,46.15,,SEPA-Lastschrift,One-off,Yes
82246,14273,2021-08-16,49.44,,PayPal,One-off,No
82247,14273,2023-11-11,109.65,116.0,Überweisung,One-off,Yes
82248,14273,2024-05-26,49.56,126.0,SEPA-Lastschrift,One-off,No
82249,14273,2022-06-22,52.03,114.0,Überweisung,One-off,No
82250,14273,2024-08-09,83.26,,SEPA-Lastschrift,One-off,No
82251,14276,2026-09-21,5.01,,Überweisung,One-off,Yes
82252,14277,2024-08-15,35.52,,Überweisung,One-off,Yes
82253,14277,2026-02-26,28.53,144.0,SEPA-Lastschrift,One-off,Yes
82254,14277,2025-07-09,26.81,138.0,Überweisung,One-off,No
82255,14277,2024-11-22,29.1,124.0,SEPA-Lastschrift,One-off,Yes
82256,14278,2024-03-12,13.3,,SEPA-Lastschrift,One-off,Yes
82257,14278,2025-03-29,12.86,136.0,Überweisung,One-off,Yes
82258,14278,2025-04-27,5.82,137.0,Überweisung,One-off,No
82259,14278,2026-10-11,12.49,141.0,Kreditkarte,One-off,Yes
82260,14278,2024-05-21,21.64,125.0,Überweisung,One-off,Yes
82261,14278,2025-04-05,16.86,133.0,SEPA-Lastschrift,One-off,Yes
82262,14278,2025-03-25,15.75,133.0,Überweisung,One-off,Yes
82263,14278,2024-09-06,8.25,127.0,SEPA-Lastschrift,One-off,No
82264,14279,2021-03-08,24.55,,PayPal,One-off,Yes
82265,14279,2022-05-02,39.17,113.0,Überweisung,One-off,Yes
82266,14279,2022-10-09,22.99,109.0,Kreditkarte,One-off,No
82267,14279,2024-06-04,37.48,126.0,SEPA-Lastschrift,One-off,Yes
82268,14279,2021-05-30,31.97,102.0,SEPA-Lastschrift,One-off,Yes
82269,14279,2024-03-19,27.33,128.0,Kreditkarte,One-off,Yes
82270,14279,2021-12-24,29.01,100.0,SEPA-Lastschrift,One-off,No
82271,14279,2022-08-14,55.62,114.0,Überweisung,One-off,No
82272,14279,2026-10-12,45.58,143.0,SEPA-Lastschrift,One-off,Yes
82273,14279,2024-09-25,30.0,127.0,SEPA-Lastschrift,One-off,No
82274,14279,2023-09-03,43.57,117.0,SEPA-Lastschrift,One-off,Yes
82275,14279,2024-05-06,28.08,125.0,PayPal,One-off,Yes
82276,14279,2026-11-10,40.99,140.0,SEPA-Lastschrift,One-off,Yes
82277,14279,2026-05-12,50.12,147.0,Überweisung,One-off,Yes
82278,14279,2026-05-12,34.62,147.0,PayPal,One-off,No
82279,14279,2026-10-07,35.19,143.0,SEPA-Lastschrift,One-off,Yes
82280,14279,2025-03-06,37.59,136.0,PayPal,One-off,Yes
82281,14279,2026-02-27,51.06,144.0,SEPA-Lastschrift,One-off,No
82282,14279,2025-04-18,37.25,137.0,SEPA-Lastschrift,One-off,No
82283,14279,2026-06-24,24.32,146.0,SEPA-Lastschrift,One-off,No
82284,14279,2023-06-12,33.19,123.0,Überweisung,One-off,No
82285,14279,2022-12-13,42.3,108.0,Überweisung,One-off,No
82286,14279,2023-04-03,28.67,121.0,Überweisung,One-off,No
82287,14279,2022-05-13,18.01,110.0,Überweisung,One-off,No
82288,14279,2024-05-21,36.4,126.0,Überweisung,One-off,Yes
82289,14279,2024-05-20,41.11,125.0,PayPal,One-off,Yes
82290,14279,2026-05-14,33.43,147.0,SEPA-Lastschrift,One-off,No
82291,14279,2026-05-01,38.51,142.0,Überweisung,One-off,No
82292,14279,2021-06-14,39.35,102.0,Kreditkarte,One-off,No
82293,14281,2021-01-22,55.64,,Kreditkarte,One-off,No
82294,14281,2024-05-16,80.1,125.0,SEPA-Lastschrift,One-off,Yes
82295,14281,2023-04-08,34.09,121.0,Überweisung,One-off,No
82296,14281,2021-12-09,67.47,100.0,Kreditkarte,One-off,No
82297,14281,2023-08-16,80.6,122.0,Überweisung,One-off,No
82298,14281,2025-07-24,47.49,138.0,Überweisung,One-off,Yes
82299,14281,2026-05-17,77.26,142.0,Überweisung,One-off,No
82300,14281,2024-05-11,65.11,131.0,Kreditkarte,One-off,Yes
82301,14281,2026-05-14,32.19,147.0,PayPal,One-off,Yes
82302,14281,2023-11-17,55.57,116.0,SEPA-Lastschrift,One-off,Yes
82303,14281,2021-12-27,44.01,100.0,SEPA-Lastschrift,One-off,Yes
82304,14281,2021-12-05,73.86,100.0,SEPA-Lastschrift,One-off,No
82305,14281,2023-08-13,56.88,,Überweisung,One-off,Yes
82306,14281,2024-05-10,65.53,131.0,Überweisung,One-off,Yes
82307,14281,2021-09-11,25.45,103.0,Überweisung,One-off,Yes
82308,14281,2021-11-09,43.89,103.0,SEPA-Lastschrift,One-off,Yes
82309,14281,2026-03-14,49.22,144.0,PayPal,One-off,Yes
82310,14281,2022-08-04,72.16,115.0,Kreditkarte,One-off,No
82311,14281,2023-04-12,38.4,121.0,SEPA-Lastschrift,One-off,No
82312,14281,2021-06-13,91.52,102.0,Kreditkarte,One-off,Yes
82313,14281,2022-09-15,23.88,109.0,SEPA-Lastschrift,One-off,Yes
82314,14281,2023-09-16,78.2,117.0,SEPA-Lastschrift,One-off,No
82315,14281,2024-06-30,38.46,126.0,Überweisung,One-off,No
82316,14282,2023-04-06,62.26,,Kreditkarte,One-off,Yes
82317,14282,2025-10-09,94.71,135.0,SEPA-Lastschrift,One-off,No
82318,14282,2025-04-12,77.52,137.0,Kreditkarte,One-off,Yes
82319,14282,2024-05-16,80.86,125.0,Überweisung,One-off,No
82320,14282,2026-06-13,56.68,142.0,Überweisung,One-off,Yes
82321,14282,2025-03-20,64.97,133.0,Überweisung,One-off,Yes
82322,14282,2025-12-08,66.02,132.0,SEPA-Lastschrift,One-off,No
82323,14282,2025-11-27,57.09,132.0,SEPA-Lastschrift,One-off,No
82324,14282,2023-11-17,91.28,116.0,Überweisung,One-off,Yes
82325,14282,2024-01-23,64.64,,SEPA-Lastschrift,One-off,No
82326,14282,2024-01-04,97.97,,Kreditkarte,One-off,No
82327,14283,2023-06-08,63.43,,SEPA-Lastschrift,One-off,Yes
82328,14283,2023-08-22,61.34,122.0,SEPA-Lastschrift,One-off,No
82329,14283,2025-04-09,79.04,137.0,Überweisung,One-off,Yes
82330,14283,2023-10-12,105.12,117.0,SEPA-Lastschrift,One-off,Yes
82331,14283,2023-06-12,114.48,123.0,SEPA-Lastschrift,One-off,No
82332,14283,2024-02-01,81.55,128.0,Kreditkarte,One-off,Yes
82333,14283,2024-05-15,67.41,125.0,Überweisung,One-off,Yes
82334,14283,2023-06-12,76.92,123.0,Überweisung,One-off,Yes
82335,14283,2024-04-21,100.78,,PayPal,One-off,No
82336,14283,2024-11-08,72.39,127.0,SEPA-Lastschrift,One-off,Yes
82337,14283,2024-09-30,45.15,127.0,Überweisung,One-off,No
82338,14283,2024-09-25,149.6,127.0,Überweisung,One-off,No
82339,14283,2026-10-24,94.26,141.0,Überweisung,One-off,Yes
82340,14283,2026-11-10,47.72,140.0,SEPA-Lastschrift,One-off,Yes
82341,14283,2026-10-22,114.8,141.0,PayPal,One-off,No
82342,14283,2026-06-16,79.15,142.0,SEPA-Lastschrift,One-off,Yes
82343,14283,2026-12-22,65.26,140.0,PayPal,One-off,Yes
82344,14283,2026-09-14,74.23,143.0,SEPA-Lastschrift,One-off,Yes
82345,14283,2024-06-23,57.26,130.0,Überweisung,One-off,No
82346,14283,2023-06-12,91.5,123.0,Überweisung,One-off,No
82347,14283,2026-10-08,61.89,141.0,SEPA-Lastschrift,One-off,Yes
82348,14284,2026-11-22,38.1,,PayPal,One-off,Yes
82349,14285,2026-11-19,11.81,,PayPal,One-off,Yes
82350,14286,2026-01-03,19.72,,Kreditkarte,One-off,Yes
82351,14286,2026-12-20,35.2,140.0,SEPA-Lastschrift,One-off,No
82352,14287,2023-06-27,38.98,,Überweisung,One-off,Yes
82353,14287,2025-02-11,48.67,136.0,Kreditkarte,One-off,Yes
82354,14287,2025-03-20,56.3,133.0,PayPal,One-off,No
82355,14287,2025-11-27,60.25,132.0,Überweisung,One-off,Yes
82356,14287,2025-05-23,67.26,134.0,PayPal,One-off,No
82357,14287,2026-03-21,59.44,144.0,Überweisung,One-off,Yes
82358,14287,2025-09-06,53.29,135.0,SEPA-Lastschrift,One-off,Yes
82359,14287,2024-05-11,34.35,131.0,SEPA-Lastschrift,One-off,Yes
82360,14287,2026-11-20,44.51,140.0,SEPA-Lastschrift,One-off,Yes
82361,14287,2025-02-25,12.93,136.0,SEPA-Lastschrift,One-off,No
82362,14288,2026-05-06,41.78,,SEPA-Lastschrift,Regular,Yes
82363,14288,2026-11-12,50.3,143.0,SEPA-Lastschrift,Regular,No
82364,14289,2024-04-16,67.56,,PayPal,One-off,No
82365,14289,2025-05-17,53.91,139.0,SEPA-Lastschrift,One-off,Yes
82366,14289,2026-07-26,55.19,146.0,SEPA-Lastschrift,One-off,Yes
82367,14289,2026-03-01,68.16,144.0,Überweisung,One-off,Yes
82368,14289,2024-11-22,69.66,124.0,PayPal,One-off,No
82369,14289,2025-04-27,51.52,137.0,PayPal,One-off,Yes
82370,14289,2024-12-01,35.12,124.0,SEPA-Lastschrift,One-off,No
82371,14289,2025-01-30,67.37,136.0,Überweisung,One-off,Yes
82372,14289,2026-10-01,63.45,141.0,Überweisung,One-off,Yes
82373,14289,2025-06-14,49.08,138.0,Kreditkarte,One-off,Yes
82374,14289,2026-04-03,44.77,145.0,SEPA-Lastschrift,One-off,No
82375,14289,2025-04-08,60.77,133.0,Kreditkarte,One-off,Yes
82376,14289,2026-10-20,45.59,141.0,SEPA-Lastschrift,One-off,Yes
82377,14289,2024-07-15,39.54,126.0,SEPA-Lastschrift,One-off,Yes
82378,14289,2026-09-30,33.4,143.0,PayPal,One-off,No
82379,14289,2026-10-26,62.2,143.0,Überweisung,One-off,No
82380,14289,2025-04-08,53.6,133.0,Überweisung,One-off,Yes
82381,14289,2026-03-09,33.88,144.0,PayPal,One-off,Yes
82382,14289,2025-05-18,51.42,139.0,SEPA-Lastschrift,One-off,No
82383,14289,2025-03-26,61.58,133.0,SEPA-Lastschrift,One-off,Yes
82384,14289,2026-10-20,45.75,143.0,Kreditkarte,One-off,Yes
82385,14289,2025-10-01,57.18,135.0,SEPA-Lastschrift,One-off,Yes
82386,14289,2026-08-14,64.77,146.0,Überweisung,One-off,Yes
82387,14289,2026-07-24,30.73,146.0,Überweisung,One-off,Yes
82388,14289,2025-12-19,92.63,132.0,SEPA-Lastschrift,One-off,No
82389,14289,2025-05-17,56.42,134.0,Überweisung,One-off,Yes
82390,14289,2026-05-13,42.19,147.0,Überweisung,One-off,Yes
82391,14290,2022-11-05,54.88,,Kreditkarte,One-off,Yes
82392,14290,2025-12-25,32.12,132.0,Überweisung,One-off,Yes
82393,14290,2023-03-27,21.53,121.0,Überweisung,One-off,Yes
82394,14290,2025-05-07,25.41,137.0,Überweisung,One-off,Yes
82395,14290,2024-11-23,48.13,124.0,Kreditkarte,One-off,No
82396,14290,2024-06-10,29.36,,Überweisung,One-off,Yes
82397,14290,2025-10-14,39.48,135.0,Überweisung,One-off,No
82398,14290,2023-07-11,26.74,118.0,PayPal,One-off,Yes
82399,14290,2026-05-13,23.3,147.0,SEPA-Lastschrift,One-off,Yes
82400,14290,2023-09-14,50.37,117.0,SEPA-Lastschrift,One-off,Yes
82401,14290,2026-05-28,42.11,142.0,SEPA-Lastschrift,One-off,No
82402,14290,2024-05-08,24.74,131.0,Überweisung,One-off,No
82403,14291,2026-09-28,69.6,,PayPal,One-off,No
82404,14293,2026-07-23,27.4,,SEPA-Lastschrift,One-off,No
82405,14295,2023-09-30,16.24,,Überweisung,One-off,No
82406,14295,2026-11-30,24.73,140.0,SEPA-Lastschrift,One-off,Yes
82407,14295,2025-05-17,27.42,139.0,SEPA-Lastschrift,One-off,Yes
82408,14295,2024-05-11,21.15,131.0,SEPA-Lastschrift,One-off,Yes
82409,14295,2025-12-05,26.18,132.0,SEPA-Lastschrift,One-off,Yes
82410,14295,2023-11-14,23.26,116.0,SEPA-Lastschrift,One-off,No
82411,14296,2021-05-05,8.04,,SEPA-Lastschrift,One-off,No
82412,14296,2022-06-09,7.86,110.0,Kreditkarte,One-off,No
82413,14296,2022-06-23,11.11,114.0,SEPA-Lastschrift,One-off,No
82414,14296,2026-12-18,8.8,,PayPal,One-off,No
82415,14296,2026-10-07,5.26,141.0,SEPA-Lastschrift,One-off,Yes
82416,14296,2023-06-13,7.23,123.0,SEPA-Lastschrift,One-off,No
82417,14296,2021-07-05,11.48,101.0,PayPal,One-off,Yes
82418,14296,2026-02-13,5.28,144.0,Überweisung,One-off,No
82419,14296,2021-12-08,6.64,100.0,PayPal,One-off,Yes
82420,14296,2026-04-07,5.1,145.0,PayPal,One-off,No
82421,14296,2022-05-14,8.28,110.0,Überweisung,One-off,No
82422,14296,2026-06-14,5.85,142.0,PayPal,One-off,No
82423,14296,2022-04-11,6.3,113.0,SEPA-Lastschrift,One-off,Yes
82424,14296,2024-05-11,5.0,125.0,SEPA-Lastschrift,One-off,No
82425,14296,2025-03-23,5.0,133.0,SEPA-Lastschrift,One-off,No
82426,14296,2026-10-09,8.52,141.0,SEPA-Lastschrift,One-off,Yes
82427,14296,2024-05-10,6.59,131.0,PayPal,One-off,Yes
82428,14296,2022-04-11,6.94,113.0,Kreditkarte,One-off,Yes
82429,14296,2021-08-12,5.0,107.0,Kreditkarte,One-off,No
